6.628000e-03 -8.536235e-02 6.628000e-03 8.519197e-02 6.628000e-03 -8.519197e-05 
6.728000e-03 -8.846461e-02 6.728000e-03 8.828803e-02 6.728000e-03 -8.828803e-05 
6.828000e-03 -9.121773e-02 6.828000e-03 9.103566e-02 6.828000e-03 -9.103566e-05 
6.928000e-03 -9.361087e-02 6.928000e-03 9.342402e-02 6.928000e-03 -9.342402e-05 
7.028000e-03 -9.563456e-02 7.028000e-03 9.544367e-02 7.028000e-03 -9.544367e-05 
7.128000e-03 -9.728082e-02 7.128000e-03 9.708665e-02 7.128000e-03 -9.708665e-05 
7.228000e-03 -9.854317e-02 7.228000e-03 9.834647e-02 7.228000e-03 -9.834647e-05 
7.328000e-03 -9.941660e-02 7.328000e-03 9.921817e-02 7.328000e-03 -9.921817e-05 
7.428000e-03 -9.989769e-02 7.428000e-03 9.969829e-02 7.428000e-03 -9.969829e-05 
7.528000e-03 -9.998452e-02 7.528000e-03 9.978495e-02 7.528000e-03 -9.978495e-05 
7.628000e-03 -9.967677e-02 7.628000e-03 9.947781e-02 7.628000e-03 -9.947781e-05 
7.728000e-03 -9.897563e-02 7.728000e-03 9.877807e-02 7.728000e-03 -9.877807e-05 
7.828000e-03 -9.788388e-02 7.828000e-03 9.768851e-02 7.828000e-03 -9.768851e-05 
7.928000e-03 -9.640583e-02 7.928000e-03 9.621340e-02 7.928000e-03 -9.621340e-05 
8.028000e-03 -9.454731e-02 8.028000e-03 9.435859e-02 8.028000e-03 -9.435859e-05 
8.128000e-03 -9.231566e-02 8.128000e-03 9.213139e-02 8.128000e-03 -9.213139e-05 
8.228000e-03 -8.971967e-02 8.228000e-03 8.954059e-02 8.228000e-03 -8.954059e-05 
8.328000e-03 -8.676961e-02 8.328000e-03 8.659641e-02 8.328000e-03 -8.659641e-05 
8.428000e-03 -8.347710e-02 8.428000e-03 8.331048e-02 8.428000e-03 -8.331048e-05 
8.528000e-03 -7.985515e-02 8.528000e-03 7.969576e-02 8.528000e-03 -7.969576e-05 
8.628000e-03 -7.591804e-02 8.628000e-03 7.576651e-02 8.628000e-03 -7.576651e-05 
8.728000e-03 -7.168133e-02 8.728000e-03 7.153825e-02 8.728000e-03 -7.153825e-05 
8.828000e-03 -6.716171e-02 8.828000e-03 6.702766e-02 8.828000e-03 -6.702766e-05 
8.928000e-03 -6.237705e-02 8.928000e-03 6.225254e-02 8.928000e-03 -6.225254e-05 
9.028000e-03 -5.734621e-02 9.028000e-03 5.723174e-02 9.028000e-03 -5.723174e-05 
9.128000e-03 -5.208904e-02 9.128000e-03 5.198507e-02 9.128000e-03 -5.198507e-05 
9.228000e-03 -4.662631e-02 9.228000e-03 4.653325e-02 9.228000e-03 -4.653325e-05 
9.328000e-03 -4.097957e-02 9.328000e-03 4.089777e-02 9.328000e-03 -4.089777e-05 
9.428000e-03 -3.517109e-02 9.428000e-03 3.510089e-02 9.428000e-03 -3.510089e-05 
9.528000e-03 -2.922382e-02 9.528000e-03 2.916549e-02 9.528000e-03 -2.916549e-05 
9.628000e-03 -2.316121e-02 9.628000e-03 2.311498e-02 9.628000e-03 -2.311498e-05 
9.728000e-03 -1.700719e-02 9.728000e-03 1.697324e-02 9.728000e-03 -1.697324e-05 
9.828000e-03 -1.078605e-02 9.828000e-03 1.076453e-02 9.828000e-03 -1.076453e-05 
9.928000e-03 -4.522351e-03 9.928000e-03 4.513324e-03 9.928000e-03 -4.513324e-06 
1.002800e-02 1.759201e-03 1.002800e-02 -1.755690e-03 1.002800e-02 1.755690e-06 
1.012800e-02 8.033810e-03 1.012800e-02 -8.017774e-03 1.012800e-02 8.017774e-06 
1.022800e-02 1.427671e-02 1.022800e-02 -1.424822e-02 1.022800e-02 1.424822e-05 
1.032800e-02 2.046327e-02 1.032800e-02 -2.042243e-02 1.032800e-02 2.042243e-05 
1.042800e-02 2.656907e-02 1.042800e-02 -2.651604e-02 1.042800e-02 2.651604e-05 
1.052800e-02 3.257002e-02 1.052800e-02 -3.250501e-02 1.052800e-02 3.250501e-05 
1.062800e-02 3.844242e-02 1.062800e-02 -3.836569e-02 1.062800e-02 3.836569e-05 
1.072800e-02 4.416311e-02 1.072800e-02 -4.407496e-02 1.072800e-02 4.407496e-05 
1.082800e-02 4.970951e-02 1.082800e-02 -4.961029e-02 1.082800e-02 4.961029e-05 
1.092800e-02 5.505973e-02 1.092800e-02 -5.494983e-02 1.092800e-02 5.494983e-05 
1.102800e-02 6.019265e-02 1.102800e-02 -6.007251e-02 1.102800e-02 6.007251e-05 
1.112800e-02 6.508802e-02 1.112800e-02 -6.495811e-02 1.112800e-02 6.495811e-05 
1.122800e-02 6.972652e-02 1.122800e-02 -6.958734e-02 1.122800e-02 6.958734e-05 
1.132800e-02 7.408984e-02 1.132800e-02 -7.394195e-02 1.132800e-02 7.394195e-05 
1.142800e-02 7.816076e-02 1.142800e-02 -7.800475e-02 1.142800e-02 7.800475e-05 
1.152800e-02 8.192321e-02 1.152800e-02 -8.175969e-02 1.152800e-02 8.175969e-05 
1.162800e-02 8.536235e-02 1.162800e-02 -8.519197e-02 1.162800e-02 8.519197e-05 
1.172800e-02 8.846461e-02 1.172800e-02 -8.828803e-02 1.172800e-02 8.828803e-05 
1.182800e-02 9.121773e-02 1.182800e-02 -9.103566e-02 1.182800e-02 9.103566e-05 
1.192800e-02 9.361087e-02 1.192800e-02 -9.342402e-02 1.192800e-02 9.342402e-05 
1.202800e-02 9.563456e-02 1.202800e-02 -9.544367e-02 1.202800e-02 9.544367e-05 
1.212800e-02 9.728082e-02 1.212800e-02 -9.708665e-02 1.212800e-02 9.708665e-05 
1.222800e-02 9.854317e-02 1.222800e-02 -9.834647e-02 1.222800e-02 9.834647e-05 
1.232800e-02 9.941660e-02 1.232800e-02 -9.921817e-02 1.232800e-02 9.921817e-05 
1.242800e-02 9.989769e-02 1.242800e-02 -9.969829e-02 1.242800e-02 9.969829e-05 
1.252800e-02 9.998452e-02 1.252800e-02 -9.978495e-02 1.252800e-02 9.978495e-05 
1.262800e-02 9.967677e-02 1.262800e-02 -9.947781e-02 1.262800e-02 9.947781e-05 
1.272800e-02 9.897563e-02 1.272800e-02 -9.877807e-02 1.272800e-02 9.877807e-05 
1.282800e-02 9.788388e-02 1.282800e-02 -9.768851e-02 1.282800e-02 9.768851e-05 
1.292800e-02 9.640583e-02 1.292800e-02 -9.621340e-02 1.292800e-02 9.621340e-05 
1.302800e-02 9.454731e-02 1.302800e-02 -9.435859e-02 1.302800e-02 9.435859e-05 
1.312800e-02 9.231566e-02 1.312800e-02 -9.213139e-02 1.312800e-02 9.213139e-05 
1.322800e-02 8.971967e-02 1.322800e-02 -8.954059e-02 1.322800e-02 8.954059e-05 
1.332800e-02 8.676961e-02 1.332800e-02 -8.659641e-02 1.332800e-02 8.659641e-05 
1.342800e-02 8.347710e-02 1.342800e-02 -8.331048e-02 1.342800e-02 8.331048e-05 
1.352800e-02 7.985515e-02 1.352800e-02 -7.969576e-02 1.352800e-02 7.969576e-05 
1.362800e-02 7.591804e-02 1.362800e-02 -7.576651e-02 1.362800e-02 7.576651e-05 
1.372800e-02 7.168133e-02 1.372800e-02 -7.153825e-02 1.372800e-02 7.153825e-05 
1.382800e-02 6.716171e-02 1.382800e-02 -6.702766e-02 1.382800e-02 6.702766e-05 
1.392800e-02 6.237705e-02 1.392800e-02 -6.225254e-02 1.392800e-02 6.225254e-05 
1.402800e-02 5.734621e-02 1.402800e-02 -5.723174e-02 1.402800e-02 5.723174e-05 
1.412800e-02 5.208904e-02 1.412800e-02 -5.198507e-02 1.412800e-02 5.198507e-05 
1.422800e-02 4.662631e-02 1.422800e-02 -4.653325e-02 1.422800e-02 4.653325e-05 
1.432800e-02 4.097957e-02 1.432800e-02 -4.089777e-02 1.432800e-02 4.089777e-05 
1.442800e-02 3.517109e-02 1.442800e-02 -3.510089e-02 1.442800e-02 3.510089e-05 
1.452800e-02 2.922382e-02 1.452800e-02 -2.916549e-02 1.452800e-02 2.916549e-05 
1.462800e-02 2.316121e-02 1.462800e-02 -2.311498e-02 1.462800e-02 2.311498e-05 
1.472800e-02 1.700719e-02 1.472800e-02 -1.697324e-02 1.472800e-02 1.697324e-05 
1.482800e-02 1.078605e-02 1.482800e-02 -1.076453e-02 1.482800e-02 1.076453e-05 
1.492800e-02 4.522351e-03 1.492800e-02 -4.513324e-03 1.492800e-02 4.513324e-06 
1.502800e-02 -1.759201e-03 1.502800e-02 1.755690e-03 1.502800e-02 -1.755690e-06 
1.512800e-02 -8.033810e-03 1.512800e-02 8.017774e-03 1.512800e-02 -8.017774e-06 
1.522800e-02 -1.427671e-02 1.522800e-02 1.424822e-02 1.522800e-02 -1.424822e-05 
1.532800e-02 -2.046327e-02 1.532800e-02 2.042243e-02 1.532800e-02 -2.042243e-05 
1.542800e-02 -2.656907e-02 1.542800e-02 2.651604e-02 1.542800e-02 -2.651604e-05 
1.552800e-02 -3.257002e-02 1.552800e-02 3.250501e-02 1.552800e-02 -3.250501e-05 
1.562800e-02 -3.844242e-02 1.562800e-02 3.836569e-02 1.562800e-02 -3.836569e-05 
1.572800e-02 -4.416311e-02 1.572800e-02 4.407496e-02 1.572800e-02 -4.407496e-05 
1.582800e-02 -4.970951e-02 1.582800e-02 4.961029e-02 1.582800e-02 -4.961029e-05 
1.592800e-02 -5.505973e-02 1.592800e-02 5.494983e-02 1.592800e-02 -5.494983e-05 
1.602800e-02 -6.019265e-02 1.602800e-02 6.007251e-02 1.602800e-02 -6.007251e-05 
1.612800e-02 -6.508802e-02 1.612800e-02 6.495811e-02 1.612800e-02 -6.495811e-05 
1.622800e-02 -6.972652e-02 1.622800e-02 6.958734e-02 1.622800e-02 -6.958734e-05 
1.632800e-02 -7.408984e-02 1.632800e-02 7.394195e-02 1.632800e-02 -7.394195e-05 
1.642800e-02 -7.816076e-02 1.642800e-02 7.800475e-02 1.642800e-02 -7.800475e-05 
1.652800e-02 -8.192321e-02 1.652800e-02 8.175969e-02 1.652800e-02 -8.175969e-05 
1.662800e-02 -8.536235e-02 1.662800e-02 8.519197e-02 1.662800e-02 -8.519197e-05 
1.672800e-02 -8.846461e-02 1.672800e-02 8.828803e-02 1.672800e-02 -8.828803e-05 
1.682800e-02 -9.121773e-02 1.682800e-02 9.103566e-02 1.682800e-02 -9.103566e-05 
1.692800e-02 -9.361087e-02 1.692800e-02 9.342402e-02 1.692800e-02 -9.342402e-05 
1.702800e-02 -9.563456e-02 1.702800e-02 9.544367e-02 1.702800e-02 -9.544367e-05 
1.712800e-02 -9.728082e-02 1.712800e-02 9.708665e-02 1.712800e-02 -9.708665e-05 
1.722800e-02 -9.854317e-02 1.722800e-02 9.834647e-02 1.722800e-02 -9.834647e-05 
1.732800e-02 -9.941660e-02 1.732800e-02 9.921817e-02 1.732800e-02 -9.921817e-05 
1.742800e-02 -9.989769e-02 1.742800e-02 9.969829e-02 1.742800e-02 -9.969829e-05 
1.752800e-02 -9.998452e-02 1.752800e-02 9.978495e-02 1.752800e-02 -9.978495e-05 
1.762800e-02 -9.967677e-02 1.762800e-02 9.947781e-02 1.762800e-02 -9.947781e-05 
1.772800e-02 -9.897563e-02 1.772800e-02 9.877807e-02 1.772800e-02 -9.877807e-05 
1.782800e-02 -9.788388e-02 1.782800e-02 9.768851e-02 1.782800e-02 -9.768851e-05 
1.792800e-02 -9.640583e-02 1.792800e-02 9.621340e-02 1.792800e-02 -9.621340e-05 
1.802800e-02 -9.454731e-02 1.802800e-02 9.435859e-02 1.802800e-02 -9.435859e-05 
1.812800e-02 -9.231566e-02 1.812800e-02 9.213139e-02 1.812800e-02 -9.213139e-05 
1.822800e-02 -8.971967e-02 1.822800e-02 8.954059e-02 1.822800e-02 -8.954059e-05 
1.832800e-02 -8.676961e-02 1.832800e-02 8.659641e-02 1.832800e-02 -8.659641e-05 
1.842800e-02 -8.347710e-02 1.842800e-02 8.331048e-02 1.842800e-02 -8.331048e-05 
1.852800e-02 -7.985515e-02 1.852800e-02 7.969576e-02 1.852800e-02 -7.969576e-05 
1.862800e-02 -7.591804e-02 1.862800e-02 7.576651e-02 1.862800e-02 -7.576651e-05 
1.872800e-02 -7.168133e-02 1.872800e-02 7.153825e-02 1.872800e-02 -7.153825e-05 
1.882800e-02 -6.716171e-02 1.882800e-02 6.702766e-02 1.882800e-02 -6.702766e-05 
1.892800e-02 -6.237705e-02 1.892800e-02 6.225254e-02 1.892800e-02 -6.225254e-05 
1.902800e-02 -5.734621e-02 1.902800e-02 5.723174e-02 1.902800e-02 -5.723174e-05 
1.912800e-02 -5.208904e-02 1.912800e-02 5.198507e-02 1.912800e-02 -5.198507e-05 
1.922800e-02 -4.662631e-02 1.922800e-02 4.653325e-02 1.922800e-02 -4.653325e-05 
1.932800e-02 -4.097957e-02 1.932800e-02 4.089777e-02 1.932800e-02 -4.089777e-05 
1.942800e-02 -3.517109e-02 1.942800e-02 3.510089e-02 1.942800e-02 -3.510089e-05 
1.952800e-02 -2.922382e-02 1.952800e-02 2.916549e-02 1.952800e-02 -2.916549e-05 
1.962800e-02 -2.316121e-02 1.962800e-02 2.311498e-02 1.962800e-02 -2.311498e-05 
1.972800e-02 -1.700719e-02 1.972800e-02 1.697324e-02 1.972800e-02 -1.697324e-05 
1.982800e-02 -1.078605e-02 1.982800e-02 1.076453e-02 1.982800e-02 -1.076453e-05 
1.992800e-02 -4.522351e-03 1.992800e-02 4.513324e-03 1.992800e-02 -4.513324e-06 
2.002800e-02 1.759201e-03 2.002800e-02 -1.755690e-03 2.002800e-02 1.755690e-06 
2.012800e-02 8.033810e-03 2.012800e-02 -8.017774e-03 2.012800e-02 8.017774e-06 
2.022800e-02 1.427671e-02 2.022800e-02 -1.424822e-02 2.022800e-02 1.424822e-05 
2.032800e-02 2.046327e-02 2.032800e-02 -2.042243e-02 2.032800e-02 2.042243e-05 
2.042800e-02 2.656907e-02 2.042800e-02 -2.651604e-02 2.042800e-02 2.651604e-05 
2.052800e-02 3.257002e-02 2.052800e-02 -3.250501e-02 2.052800e-02 3.250501e-05 
2.062800e-02 3.844242e-02 2.062800e-02 -3.836569e-02 2.062800e-02 3.836569e-05 
2.072800e-02 4.416311e-02 2.072800e-02 -4.407496e-02 2.072800e-02 4.407496e-05 
2.082800e-02 4.970951e-02 2.082800e-02 -4.961029e-02 2.082800e-02 4.961029e-05 
2.092800e-02 5.505973e-02 2.092800e-02 -5.494983e-02 2.092800e-02 5.494983e-05 
2.102800e-02 6.019265e-02 2.102800e-02 -6.007251e-02 2.102800e-02 6.007251e-05 
2.112800e-02 6.508802e-02 2.112800e-02 -6.495811e-02 2.112800e-02 6.495811e-05 
2.122800e-02 6.972652e-02 2.122800e-02 -6.958734e-02 2.122800e-02 6.958734e-05 
2.132800e-02 7.408984e-02 2.132800e-02 -7.394195e-02 2.132800e-02 7.394195e-05 
2.142800e-02 7.816076e-02 2.142800e-02 -7.800475e-02 2.142800e-02 7.800475e-05 
2.152800e-02 8.192321e-02 2.152800e-02 -8.175969e-02 2.152800e-02 8.175969e-05 
2.162800e-02 8.536235e-02 2.162800e-02 -8.519197e-02 2.162800e-02 8.519197e-05 
2.172800e-02 8.846461e-02 2.172800e-02 -8.828803e-02 2.172800e-02 8.828803e-05 
2.182800e-02 9.121773e-02 2.182800e-02 -9.103566e-02 2.182800e-02 9.103566e-05 
2.192800e-02 9.361087e-02 2.192800e-02 -9.342402e-02 2.192800e-02 9.342402e-05 
2.202800e-02 9.563456e-02 2.202800e-02 -9.544367e-02 2.202800e-02 9.544367e-05 
2.212800e-02 9.728082e-02 2.212800e-02 -9.708665e-02 2.212800e-02 9.708665e-05 
2.222800e-02 9.854317e-02 2.222800e-02 -9.834647e-02 2.222800e-02 9.834647e-05 
2.232800e-02 9.941660e-02 2.232800e-02 -9.921817e-02 2.232800e-02 9.921817e-05 
2.242800e-02 9.989769e-02 2.242800e-02 -9.969829e-02 2.242800e-02 9.969829e-05 
2.252800e-02 9.998452e-02 2.252800e-02 -9.978495e-02 2.252800e-02 9.978495e-05 
2.262800e-02 9.967677e-02 2.262800e-02 -9.947781e-02 2.262800e-02 9.947781e-05 
2.272800e-02 9.897563e-02 2.272800e-02 -9.877807e-02 2.272800e-02 9.877807e-05 
2.282800e-02 9.788388e-02 2.282800e-02 -9.768851e-02 2.282800e-02 9.768851e-05 
2.292800e-02 9.640583e-02 2.292800e-02 -9.621340e-02 2.292800e-02 9.621340e-05 
2.302800e-02 9.454731e-02 2.302800e-02 -9.435859e-02 2.302800e-02 9.435859e-05 
2.312800e-02 9.231566e-02 2.312800e-02 -9.213139e-02 2.312800e-02 9.213139e-05 
2.322800e-02 8.971967e-02 2.322800e-02 -8.954059e-02 2.322800e-02 8.954059e-05 
2.332800e-02 8.676961e-02 2.332800e-02 -8.659641e-02 2.332800e-02 8.659641e-05 
2.342800e-02 8.347710e-02 2.342800e-02 -8.331048e-02 2.342800e-02 8.331048e-05 
2.352800e-02 7.985515e-02 2.352800e-02 -7.969576e-02 2.352800e-02 7.969576e-05 
2.362800e-02 7.591804e-02 2.362800e-02 -7.576651e-02 2.362800e-02 7.576651e-05 
2.372800e-02 7.168133e-02 2.372800e-02 -7.153825e-02 2.372800e-02 7.153825e-05 
2.382800e-02 6.716171e-02 2.382800e-02 -6.702766e-02 2.382800e-02 6.702766e-05 
2.392800e-02 6.237705e-02 2.392800e-02 -6.225254e-02 2.392800e-02 6.225254e-05 
2.402800e-02 5.734621e-02 2.402800e-02 -5.723174e-02 2.402800e-02 5.723174e-05 
2.412800e-02 5.208904e-02 2.412800e-02 -5.198507e-02 2.412800e-02 5.198507e-05 
2.422800e-02 4.662631e-02 2.422800e-02 -4.653325e-02 2.422800e-02 4.653325e-05 
2.432800e-02 4.097957e-02 2.432800e-02 -4.089777e-02 2.432800e-02 4.089777e-05 
2.442800e-02 3.517109e-02 2.442800e-02 -3.510089e-02 2.442800e-02 3.510089e-05 
2.452800e-02 2.922382e-02 2.452800e-02 -2.916549e-02 2.452800e-02 2.916549e-05 
2.462800e-02 2.316121e-02 2.462800e-02 -2.311498e-02 2.462800e-02 2.311498e-05 
2.472800e-02 1.700719e-02 2.472800e-02 -1.697324e-02 2.472800e-02 1.697324e-05 
2.482800e-02 1.078605e-02 2.482800e-02 -1.076453e-02 2.482800e-02 1.076453e-05 
2.492800e-02 4.522351e-03 2.492800e-02 -4.513324e-03 2.492800e-02 4.513324e-06 
2.502800e-02 -1.759201e-03 2.502800e-02 1.755690e-03 2.502800e-02 -1.755690e-06 
2.512800e-02 -8.033810e-03 2.512800e-02 8.017774e-03 2.512800e-02 -8.017774e-06 
2.522800e-02 -1.427671e-02 2.522800e-02 1.424822e-02 2.522800e-02 -1.424822e-05 
2.532800e-02 -2.046327e-02 2.532800e-02 2.042243e-02 2.532800e-02 -2.042243e-05 
2.542800e-02 -2.656907e-02 2.542800e-02 2.651604e-02 2.542800e-02 -2.651604e-05 
2.552800e-02 -3.257002e-02 2.552800e-02 3.250501e-02 2.552800e-02 -3.250501e-05 
2.562800e-02 -3.844242e-02 2.562800e-02 3.836569e-02 2.562800e-02 -3.836569e-05 
2.572800e-02 -4.416311e-02 2.572800e-02 4.407496e-02 2.572800e-02 -4.407496e-05 
2.582800e-02 -4.970951e-02 2.582800e-02 4.961029e-02 2.582800e-02 -4.961029e-05 
2.592800e-02 -5.505973e-02 2.592800e-02 5.494983e-02 2.592800e-02 -5.494983e-05 
2.602800e-02 -6.019265e-02 2.602800e-02 6.007251e-02 2.602800e-02 -6.007251e-05 
2.612800e-02 -6.508802e-02 2.612800e-02 6.495811e-02 2.612800e-02 -6.495811e-05 
2.622800e-02 -6.972652e-02 2.622800e-02 6.958734e-02 2.622800e-02 -6.958734e-05 
2.632800e-02 -7.408984e-02 2.632800e-02 7.394195e-02 2.632800e-02 -7.394195e-05 
2.642800e-02 -7.816076e-02 2.642800e-02 7.800475e-02 2.642800e-02 -7.800475e-05 
2.652800e-02 -8.192321e-02 2.652800e-02 8.175969e-02 2.652800e-02 -8.175969e-05 
2.662800e-02 -8.536235e-02 2.662800e-02 8.519197e-02 2.662800e-02 -8.519197e-05 
2.672800e-02 -8.846461e-02 2.672800e-02 8.828803e-02 2.672800e-02 -8.828803e-05 
2.682800e-02 -9.121773e-02 2.682800e-02 9.103566e-02 2.682800e-02 -9.103566e-05 
2.692800e-02 -9.361087e-02 2.692800e-02 9.342402e-02 2.692800e-02 -9.342402e-05 
